loincId	loincScale	outcome	hpoTermId	supplementalTermId	curation	comment
1547-9	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1547-9	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1547-9	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1548-7	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1548-7	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1548-7	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1549-5	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1549-5	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1549-5	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1550-3	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1550-3	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1550-3	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1551-1	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1551-1	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1551-1	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1552-9	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1552-9	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1552-9	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1553-7	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1553-7	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1553-7	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1554-5	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
1554-5	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
1554-5	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
1555-2	Qn	N	HP:0003076	.	OHSU:JP[2018-09-19];JGM:azhang[2018-11-19]	.
1555-2	Qn	H	HP:0003076	.	OHSU:JP[2018-09-19];JGM:azhang[2018-11-19]	.
1557-8	Qn	L	HP:0003162	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1557-8	Qn	N	HP:0011015	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1557-8	Qn	H	HP:0003074	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1558-6	Qn	L	HP:0001943	.	JGM:lccarmody[2018-09-17]	.
1558-6	Qn	N	HP:0011015	.	JGM:lccarmody[2018-09-17]	.
1558-6	Qn	H	HP:0003074	.	JGM:lccarmody[2018-09-17]	.
1588-3	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1588-3	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1588-3	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1592-5	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1592-5	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1592-5	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1594-1	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1594-1	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1594-1	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1596-6	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1596-6	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1596-6	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1599-0	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1599-0	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1599-0	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1600-6	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
1600-6	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
1600-6	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
1644-4	Qn	N	HP:0003077	.	HPO:nvasilevsky[2019-05-15]	.
1644-4	Qn	H	HP:0002155	.	HPO:nvasilevsky[2019-05-15]	.
1649-3	Qn	L	HP:0003127	.	JGM:lccarmody[2018-09-17]	.
1649-3	Qn	N	HP:0011280	.	JGM:lccarmody[2018-09-17]	.
1649-3	Qn	H	HP:0002150	.	JGM:lccarmody[2018-09-17]	.
1668-3	Qn	N	HP:0031213	.	OHSU:JP[2018-09-10]	.
1668-3	Qn	H	HP:0031213	.	OHSU:JP[2018-09-10]	.
1674-1	Qn	N	HP:0012112	.	UCD:tjcallahan[2019-02-23]	.
1679-0	Qn	L	HP:0012053	.	UCD:tjcallahan[2019-02-23]	.
1679-0	Qn	N	HP:0100511	.	UCD:tjcallahan[2019-02-23]	.
1679-0	Qn	H	HP:0031415	.	UCD:tjcallahan[2019-02-23]	.
1688-1	Qn	L	HP:0008326	.	UCD:tjcallahan[2019-02-23];JGM:azhang[2019-05-03]	.
1688-1	Qn	N	HP:0032476	.	UCD:tjcallahan[2019-02-23];JGM:azhang[2019-05-03]	.
1688-1	Qn	H	HP:0032477	.	UCD:tjcallahan[2019-02-23];JGM:azhang[2019-05-03]	.
1696-4	Qn	L	HP:0410217	.	JAX:azhang[2018-12-09]	.
1696-4	Qn	N	HP:0410216	.	JAX:azhang[2018-12-09]	.
1715-2	Qn	N	HP:0004356	.	HPO:nvasilevsky[2019-05-15]	.
1715-2	Qn	H	HP:0003148	.	HPO:nvasilevsky[2019-05-15]	.
1716-0	Qn	N	HP:0012072	.	OHSU:JP[2018-08-15]	.
1716-0	Qn	H	HP:0012072	.	OHSU:JP[2018-08-15]	.
1717-8	Qn	N	HP:0045045	.	OHSU:JP[2018-08-30]	.
1717-8	Qn	H	HP:0045045	.	OHSU:JP[2018-08-30]	.
1722-8	Qn	N	HP:0030272	.	UCD:tjcallahan[2019-02-23]	.
1722-8	Qn	H	HP:0030270	.	UCD:tjcallahan[2019-02-23]	.
1742-6	Qn	N	HP:0031964	.	JGM:lccarmody[2018-10-16];JGM:azhang[2019-02-25]	.
1742-6	Qn	H	HP:0031964	.	JGM:lccarmody[2018-10-16];JGM:azhang[2019-02-25]	.
1746-7	Qn	L	HP:0025458	.	UCD:tjcallahan[2019-02-23]	.
1746-7	Qn	N	HP:0025456	.	UCD:tjcallahan[2019-02-23]	.
1751-7	Qn	L	HP:0003073	.	JGM:Aaron[2018-03-27]	.
1751-7	Qn	N	HP:0012116	.	JGM:Aaron[2018-03-27]	.
1751-7	Qn	H	HP:0012117	.	JGM:Aaron[2018-03-27]	.
1754-1	Qn	N	HP:0000093	.	HPO:nvasilevsky[2019-05-15]	.
1754-1	Qn	H	HP:0012592	.	HPO:nvasilevsky[2019-05-15]	.
1759-0	Qn	L	HP:0003073	.	JGM:lccarmody[2018-09-17]	.
1759-0	Qn	N	HP:0012116	.	JGM:lccarmody[2018-09-17]	.
1759-0	Qn	H	HP:0012117	.	JGM:lccarmody[2018-09-17]	.
1761-6	Qn	L	HP:0012545	.	OHSU:JP[2018-09-26]	.
1761-6	Qn	N	HP:0012400	.	OHSU:JP[2018-09-26]	.
1761-6	Qn	H	HP:0012544	.	OHSU:JP[2018-09-26]	.
1763-2	Qn	L	HP:0004319	.	UCD:tjcallahan[2019-02-23]	.
1763-2	Qn	N	HP:0004319	.	UCD:tjcallahan[2019-02-23]	.
1763-2	Qn	H	HP:0000859	.	UCD:tjcallahan[2019-02-23]	.
1777-2	Qn	L	HP:0010684	.	UCD:tjcallahan[2019-02-23]	.
1777-2	Qn	N	HP:0004379	.	UCD:tjcallahan[2019-02-23]	.
1777-2	Qn	H	HP:0010639	.	UCD:tjcallahan[2019-02-23]	.
1778-0	Qn	L	HP:0010687	.	UCD:tjcallahan[2019-02-23]	.
1778-0	Qn	N	HP:0004379	.	UCD:tjcallahan[2019-02-23]	.
1778-0	Qn	H	HP:0010681	.	UCD:tjcallahan[2019-02-23]	.
1798-8	Qn	L	HP:0410289	.	HPO:nvasilevsky[2019-01-30];JAX:azhang[2019-02-12]	.
1798-8	Qn	N	HP:0410282	.	HPO:nvasilevsky[2019-01-30];JAX:azhang[2019-02-12]	.
1798-8	Qn	H	HP:0410288	.	HPO:nvasilevsky[2019-01-30];JAX:azhang[2019-02-12]	.
1805-1	Qn	L	HP:0410289	.	HPO:nvasilevsky[2019-01-30]	.
1805-1	Qn	N	HP:0410282	.	HPO:nvasilevsky[2019-01-30]	.
1805-1	Qn	H	HP:0410288	.	HPO:nvasilevsky[2019-01-30]	.
1806-9	Qn	L	HP:0410289	.	HPO:nvasilevsky[2019-01-30]	.
1806-9	Qn	N	HP:0410282	.	HPO:nvasilevsky[2019-01-30]	.
1806-9	Qn	H	HP:0410288	.	HPO:nvasilevsky[2019-01-30]	.
1807-7	Qn	L	HP:0410289	.	HPO:nvasilevsky[2019-01-30]	.
1807-7	Qn	N	HP:0410282	.	HPO:nvasilevsky[2019-01-30]	.
1807-7	Qn	H	HP:0410288	.	HPO:nvasilevsky[2019-01-30]	.
1808-5	Qn	L	HP:0410289	.	HPO:nvasilevsky[2019-01-30]	.
1808-5	Qn	N	HP:0410282	.	HPO:nvasilevsky[2019-01-30]	.
1808-5	Qn	H	HP:0410288	.	HPO:nvasilevsky[2019-01-30]	.
1825-9	Qn	L	HP:0032025	.	OHSU:JP[2018-10-03]	.
1825-9	Qn	N	HP:0032025	.	OHSU:JP[2018-10-03]	.
1825-9	Qn	H	HP:0032025	.	OHSU:JP[2018-10-03]	.
1826-7	Qn	L	HP:0032025	.	OHSU:JP[2018-10-03]	.
1826-7	Qn	N	HP:0032025	.	OHSU:JP[2018-10-03]	.
1834-1	Qn	L	HP:0045057	.	OHSU:JP[2018-10-03]	.
1834-1	Qn	N	HP:0045056	.	OHSU:JP[2018-10-03]	.
1834-1	Qn	H	HP:0006254	.	OHSU:JP[2018-10-03]	.
1836-6	Qn	L	HP:0031032	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
1836-6	Qn	N	HP:0031031	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
1839-0	Qn	L	HP:0100493	.	HPO:nvasilevsky[2018-05-10]	There is not an Abn ammonia blood level class - should we add that?
1839-0	Qn	N	HP:0004364	.	HPO:nvasilevsky[2018-05-10]	There is not an Abn ammonia blood level class - should we add that?
1839-0	Qn	H	HP:0001987	.	HPO:nvasilevsky[2018-05-10]	There is not an Abn ammonia blood level class - should we add that?
1841-6	Qn	L	HP:0100493	.	HPO:nvasilevsky[2018-09-14]	.
1841-6	Qn	N	HP:0002157	.	HPO:nvasilevsky[2018-09-14]	.
1841-6	Qn	H	HP:0001987	.	HPO:nvasilevsky[2018-09-14]	.
1848-1	Qn	L	HP:0040171	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1848-1	Qn	N	HP:0030347	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1848-1	Qn	H	HP:0030088	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
1854-9	Qn	N	HP:0500022	.	UCD:tjcallahan[2019-02-23]	.
1854-9	Qn	H	HP:0025380	.	UCD:tjcallahan[2019-02-23]	.
1863-0	Qn	L	HP:0031963	.	JGM:lccarmody[2019-05-08]	.
1863-0	Qn	N	HP:0031961	.	JGM:lccarmody[2019-05-08]	.
1863-0	Qn	H	HP:0031962	.	JGM:lccarmody[2019-05-08]	.
1884-6	Qn	N	HP:0025201	.	UCD:tjcallahan[2019-02-23]	.
1884-6	Qn	H	HP:0031798	.	UCD:tjcallahan[2019-02-23]	.
1893-7	Qn	L	HP:0005961	.	JGM:lccarmody[2018-10-12]	.
1893-7	Qn	N	HP:0010909	.	JGM:lccarmody[2018-10-12]	.
1893-7	Qn	H	HP:0500153	.	JGM:lccarmody[2018-10-12]	.
1894-5	Qn	N	HP:0003268	.	OHSU:JP[2018-08-27]	.
1894-5	Qn	H	HP:0003268	.	OHSU:JP[2018-08-27]	.
1895-2	Qn	N	HP:0003268	.	OHSU:JP[2018-08-27]	.
1895-2	Qn	H	HP:0003268	.	OHSU:JP[2018-08-27]	.
1903-4	Qn	L	HP:0100510	.	UCD:tjcallahan[2019-02-23]	.
1903-4	Qn	N	HP:0100510	.	UCD:tjcallahan[2019-02-23]	.
1908-3	Qn	L	HP:0500157	.	JGM:lccarmody[2018-10-12]	.
1908-3	Qn	N	HP:0500155	.	JGM:lccarmody[2018-10-12]	.
1908-3	Qn	H	HP:0500156	.	JGM:lccarmody[2018-10-12]	.
1913-3	Qn	N	HP:0500158	.	JGM:lccarmody[2018-10-12]	.
1913-3	Qn	H	HP:0500159	.	JGM:lccarmody[2018-10-12]	.
1920-8	Qn	N	HP:0031956	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	check mapping for normal
1920-8	Qn	H	HP:0031956	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	check mapping for normal
1922-4	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
1922-4	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
1922-4	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
1923-2	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
1923-2	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
1923-2	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
1924-0	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
1924-0	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
1924-0	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
1925-7	Qn	N	HP:0032281	.	UCD:tjcallahan[2019-02-23]	.
1952-1	Qn	L	HP:0025347	.	UCD:tjcallahan[2019-02-23]	.
1952-1	Qn	N	HP:0025345	.	UCD:tjcallahan[2019-02-23]	.
1952-1	Qn	H	HP:0025346	.	UCD:tjcallahan[2019-02-23]	.
1953-9	Qn	N	HP:0025466	.	UCD:tjcallahan[2019-02-23]	.
1953-9	Qn	H	HP:0025466	.	UCD:tjcallahan[2019-02-23]	.
1959-6	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
1959-6	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
1959-6	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
1960-4	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
1960-4	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
1960-4	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
1961-2	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
1961-2	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
1961-2	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
1962-0	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
1962-0	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
1962-0	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
1963-8	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
1963-8	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
1963-8	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
1964-6	Qn	L	HP:0045011	.	OHSU:JP[2018-09-24]	.
1964-6	Qn	N	HP:0011279	.	OHSU:JP[2018-09-24]	.
1964-6	Qn	H	HP:0003646	.	OHSU:JP[2018-09-24]	.
1968-7	Qn	N	HP:0001939	.	HPO:nvasilevsky[2018-09-26]	.
1968-7	Qn	H	HP:0002904	.	HPO:nvasilevsky[2018-09-26]	.
1971-1	Qn	N	HP:0002904	.	JGM:lccarmody[2018-10-16]	.
1971-1	Qn	H	HP:0002904	.	JGM:lccarmody[2018-10-16]	.
1975-2	Qn	N	HP:0003573	.	HPO:probinson[2018-04-03]	.
1975-2	Qn	H	HP:0003573	.	HPO:probinson[2018-04-03]	.
1977-8	Ord	NEG	HP:0031811	.	HPO:nvasilevsky[2018-05-08]	.
1977-8	Ord	POS	HP:0031811	.	HPO:nvasilevsky[2018-05-08]	.
1978-6	Qn	N	HP:0031811	.	OHSU:JP[2018-07-26]	.
1978-6	Qn	H	HP:0031811	.	OHSU:JP[2018-07-26]	.
1986-9	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
1986-9	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
1986-9	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
1988-5	Qn	L	HP:0032437	.	HP:probinson[2021-11-07]	.
1988-5	Qn	N	HP:0032436	.	HP:probinson[2021-11-07]	.
1988-5	Qn	H	HP:0011227	.	HP:probinson[2021-11-07]	.
1989-3	Qn	L	HP:0012053	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	.
1989-3	Qn	N	HP:0100511	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	.
1989-3	Qn	H	HP:0031415	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	.
1992-7	Qn	N	HP:0100530	.	HPO:nvasilevsky[2019-06-03]	.
1992-7	Qn	H	HP:0003528	.	HPO:nvasilevsky[2019-06-03]	.
1994-3	Qn	L	HP:0002901	.	JGM:azhang[2018-10-17]	.
1994-3	Qn	N	HP:0004363	.	JGM:azhang[2018-10-17]	.
1994-3	Qn	H	HP:0003072	.	JGM:azhang[2018-10-17]	.
1995-0	Qn	L	HP:0002901	.	JGM:azhang[2018-10-17]	.
1995-0	Qn	N	HP:0004363	.	JGM:azhang[2018-10-17]	.
1995-0	Qn	H	HP:0003072	.	JGM:azhang[2018-10-17]	.
1996-8	Qn	L	HP:0002901	.	JGM:azhang[2018-04-25]	copied from: 38230-9
1996-8	Qn	N	HP:0004363	.	JGM:azhang[2018-04-25]	copied from: 38230-9
1996-8	Qn	H	HP:0003072	.	JGM:azhang[2018-04-25]	copied from: 38230-9
2000-8	Qn	L	HP:0002901	.	JGM:azhang[2018-09-25]	.
2000-8	Qn	N	HP:0004363	.	JGM:azhang[2018-09-25]	.
2000-8	Qn	H	HP:0003072	.	JGM:azhang[2018-09-25]	.
2004-0	Qn	L	HP:0003127	.	HPO:nvasilevsky[2019-05-15]	.
2004-0	Qn	N	HP:0011280	.	HPO:nvasilevsky[2019-05-15]	.
2004-0	Qn	H	HP:0002150	.	HPO:nvasilevsky[2019-05-15]	.
2019-8	Qn	L	HP:0012417	.	HPO:nvasilevsky[2018-04-18]	.
2019-8	Qn	N	HP:0500164	.	HPO:nvasilevsky[2018-04-18]	.
2019-8	Qn	H	HP:0012416	.	HPO:nvasilevsky[2018-04-18]	.
2020-6	Qn	L	HP:0012417	.	UCD:tjcallahan[2019-02-23]	.
2020-6	Qn	N	HP:0500164	.	UCD:tjcallahan[2019-02-23]	.
2020-6	Qn	H	HP:0012416	.	UCD:tjcallahan[2019-02-23]	.
2021-4	Qn	L	HP:0012417	.	JGM:lccarmody[2018-09-17];JGM:lccarmody[2018-10-17]	.
2021-4	Qn	N	HP:0500164	.	JGM:lccarmody[2018-09-17];JGM:lccarmody[2018-10-17]	.
2021-4	Qn	H	HP:0012416	.	JGM:lccarmody[2018-09-17];JGM:lccarmody[2018-10-17]	.
2027-1	Qn	L	HP:0012417	.	UCD:tjcallahan[2019-02-23]	.
2027-1	Qn	N	HP:0500164	.	UCD:tjcallahan[2019-02-23]	.
2027-1	Qn	H	HP:0012416	.	UCD:tjcallahan[2019-02-23]	.
2028-9	Qn	L	HP:0012417	.	JGM:Aaron[2018-03-20];JGM:lccarmody[2018-10-17]	.
2028-9	Qn	N	HP:0500164	.	JGM:Aaron[2018-03-20];JGM:lccarmody[2018-10-17]	.
2028-9	Qn	H	HP:0012416	.	JGM:Aaron[2018-03-20];JGM:lccarmody[2018-10-17]	.
2039-6	Qn	N	HP:0031029	.	OHSU:JP[2018-09-26]	.
2039-6	Qn	H	HP:0031029	.	OHSU:JP[2018-09-26]	.
2069-3	Qn	L	HP:0003113	.	UCD:tjcallahan[2019-02-23]	.
2069-3	Qn	N	HP:0011422	.	UCD:tjcallahan[2019-02-23]	.
2069-3	Qn	H	HP:0011423	.	UCD:tjcallahan[2019-02-23]	.
2075-0	Qn	L	HP:0003113	.	JGM:Aaron[2018-03-20]	.
2075-0	Qn	N	HP:0011422	.	JGM:Aaron[2018-03-20]	.
2075-0	Qn	H	HP:0011423	.	JGM:Aaron[2018-03-20]	.
2077-6	Qn	N	HP:0012236	.	UCD:tjcallahan[2019-02-23]	.
2077-6	Qn	H	HP:0012236	.	UCD:tjcallahan[2019-02-23]	.
2078-4	Qn	L	HP:0012601	.	HPO:probinson[2018-05-23]	.
2078-4	Qn	N	HP:0012600	.	HPO:probinson[2018-05-23]	.
2078-4	Qn	H	HP:0002914	.	HPO:probinson[2018-05-23]	.
2082-6	Qn	L	HP:0003146	.	UCD:tjcallahan[2019-02-23]	.
2082-6	Qn	N	HP:0003107	.	UCD:tjcallahan[2019-02-23]	.
2082-6	Qn	H	HP:0003124	.	UCD:tjcallahan[2019-02-23]	.
2085-9	Qn	L	HP:0003233	.	JGM:azhang[2018-07-24]	.
2085-9	Qn	N	HP:0031888	.	JGM:azhang[2018-07-24]	.
2085-9	Qn	H	HP:0012184	.	JGM:azhang[2018-07-24]	.
2086-7	Qn	L	HP:0003233	.	JGM:azhang[2018-07-24]	.
2086-7	Qn	N	HP:0031888	.	JGM:azhang[2018-07-24]	.
2086-7	Qn	H	HP:0012184	.	JGM:azhang[2018-07-24]	.
2089-1	Qn	L	HP:0003563	.	HPO:nvasilevsky[2018-05-14]	.
2089-1	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-05-14]	.
2089-1	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-05-14]	.
2091-7	Qn	L	HP:0031243	.	OHSU:JP[2018-04-24]	.
2091-7	Qn	N	HP:0010979	.	OHSU:JP[2018-04-24]	.
2091-7	Qn	H	HP:0003362	.	OHSU:JP[2018-04-24]	.
2093-3	Qn	L	HP:0003146	.	JGM:Aaron[2018-04-02]	.
2093-3	Qn	N	HP:0003107	.	JGM:Aaron[2018-04-02]	.
2093-3	Qn	H	HP:0003124	.	JGM:Aaron[2018-04-02]	.
2132-9	Qn	L	HP:0100502	.	JGM:azhang[2018-04-25];JGM:azhang[2018-10-17]	.
2132-9	Qn	N	HP:0040126	.	JGM:azhang[2018-04-25];JGM:azhang[2018-10-17]	.
2139-4	Qn	L	HP:0032363	.	UCD:tjcallahan[2019-02-23]	.
2139-4	Qn	N	HP:0012112	.	UCD:tjcallahan[2019-02-23]	.
2139-4	Qn	H	HP:0032362	.	UCD:tjcallahan[2019-02-23]	.
2141-0	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-05-24]	.
2141-0	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-05-24]	.
2141-0	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-05-24]	.
2143-6	Qn	L	HP:0008163	.	HPO:nvasilevsky[2018-09-26]	.
2143-6	Qn	N	HP:0011731	.	HPO:nvasilevsky[2018-09-26]	.
2143-6	Qn	H	HP:0003118	.	HPO:nvasilevsky[2018-09-26]	.
2157-6	Qn	N	HP:0040081	.	JGM:azhang[2018-04-06]	.
2157-6	Qn	H	HP:0003236	.	JGM:azhang[2018-04-06]	.
2160-0	Qn	L	HP:0012101	.	JGM:Aaron[2018-03-20]	.
2160-0	Qn	N	HP:0012100	.	JGM:Aaron[2018-03-20]	.
2160-0	Qn	H	HP:0003259	.	JGM:Aaron[2018-03-20]	.
2161-8	Qn	N	HP:0001939	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
2161-8	Qn	H	HP:0012100	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
2191-5	Qn	L	HP:0031215	.	UCD:tjcallahan[2019-02-23]	.
2191-5	Qn	N	HP:0031215	.	UCD:tjcallahan[2019-02-23]	.
2193-1	Qn	L	HP:0031214	.	UCD:tjcallahan[2019-02-23]	.
2193-1	Qn	N	HP:0031214	.	UCD:tjcallahan[2019-02-23]	.
2218-6	Qn	L	HP:0045012	.	JGM:lccarmody[2018-09-17]	.
2218-6	Qn	N	HP:0011281	.	JGM:lccarmody[2018-09-17]	.
2218-6	Qn	H	HP:0011979	.	JGM:lccarmody[2018-09-17]	.
2243-4	Qn	L	HP:0008214	.	HPO:probinson[2018-05-19]	.
2243-4	Qn	N	HP:0025133	.	HPO:probinson[2018-05-19]	.
2243-4	Qn	H	HP:0025134	.	HPO:probinson[2018-05-19]	.
2258-2	Qn	L	HP:0008214	.	UCD:tjcallahan[2019-02-23]	.
2258-2	Qn	N	HP:0025138	.	UCD:tjcallahan[2019-02-23]	.
2258-2	Qn	H	HP:0025139	.	UCD:tjcallahan[2019-02-23]	.
2276-4	Qn	L	HP:0012343	.	OHSU:JP[2018-04-20]	.
2276-4	Qn	N	HP:0040133	.	OHSU:JP[2018-04-20]	.
2276-4	Qn	H	HP:0003281	.	OHSU:JP[2018-04-20]	.
2282-2	Qn	L	HP:0100507	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	copied from: 2284-8
2282-2	Qn	N	HP:0012335	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	copied from: 2284-8
2282-2	Qn	H	HP:0032164	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	copied from: 2284-8
2283-0	Qn	L	HP:0100507	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
2283-0	Qn	N	HP:0012335	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
2283-0	Qn	H	HP:0032164	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
2284-8	Qn	L	HP:0100507	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	.
2284-8	Qn	N	HP:0012335	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	.
2284-8	Qn	H	HP:0032164	.	JGM:azhang[2018-07-24];JAX:azhang[2018-12-09]	.
2290-5	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
2290-5	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
2290-5	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
2306-9	Ord	NEG	HP:0012024	.	OHSU:JP[2018-09-19]	.
2306-9	Ord	POS	HP:0012024	.	OHSU:JP[2018-09-19]	.
2307-7	Qn	N	HP:0012024	.	OHSU:JP[2018-09-19]	.
2307-7	Qn	H	HP:0012024	.	OHSU:JP[2018-09-19]	.
2308-5	Qn	N	HP:0012024	.	OHSU:JP[2018-09-19]	.
2308-5	Qn	H	HP:0012024	.	OHSU:JP[2018-09-19]	.
2309-3	Ord	NEG	HP:0012023	.	OHSU:JP[2018-09-19]	.
2309-3	Ord	POS	HP:0012023	.	OHSU:JP[2018-09-19]	.
2310-1	Qn	N	HP:0012023	.	OHSU:JP[2018-09-19]	.
2310-1	Qn	H	HP:0012023	.	OHSU:JP[2018-09-19]	.
2324-2	Qn	N	HP:0030948	.	JGM:azhang[2018-05-08];JGM:azhang[2018-10-17]	Not sure what normal should be. Parent term ``Abnormal enzyme/coenzyme activity`` seems too broad.
2324-2	Qn	H	HP:0030948	.	JGM:azhang[2018-05-08];JGM:azhang[2018-10-17]	Not sure what normal should be. Parent term ``Abnormal enzyme/coenzyme activity`` seems too broad.
2333-3	Qn	N	HP:0500166	.	HPO:nvasilevsky[2019-06-14]	.
